username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
,1/27/2016 18:45,0,0,UPDATE 1-Biogen profit beats Street estimates as Tecfidera shines http:// ift.tt/1Tny2um #trading #market,,,#trading #market,6.92E+17,https://twitter.com/RealJamesKist/status/692335230770896896,
,1/27/2016 18:45,0,0,Biogen profit beats Street estimates as Tecfidera shines - http://www. financeroll.com/shout-box/biog en-profit-beats-street-estimates-as-tecfidera-shines/ … Biogen's quarterly profit breezed past Wall ...,,,,6.92E+17,https://twitter.com/financeroll_/status/692335113762443264,
,1/27/2016 18:40,0,0,Biogen’s Tecfidera for MS sold better than expected! $ BIIB up >5% in premarket! Still down >40% from high! Going up or dead cat bounce?!,,,,6.92E+17,https://twitter.com/drfranktarazi/status/692333834885566464,
,1/27/2016 18:40,0,0,UPDATE 1-Biogen profit beats Street estimates as Tecfidera shines http:// dlvr.it/KKr2W0,,,,6.92E+17,https://twitter.com/AsiaPacNews/status/692333766094643200,
,1/27/2016 18:38,0,0,http:// myshareinvest.com UPDATE 1-Biogen profit beats Street estimates as Tecfidera shines #News #Stocks,,,#News #Stocks,6.92E+17,https://twitter.com/MyShareInvest/status/692333239877267456,
,1/27/2016 18:38,0,0,UPDATE 1-Biogen profit beats Street estimates as Tecfidera shines: Jan 27 (Reuters) - Biogen Inc's quarterly p... http:// bit.ly/1JEwES9,,,,6.92E+17,https://twitter.com/Camilo_Adviser/status/692333231664816131,
,1/27/2016 18:37,0,0,UPDATE 1-Biogen profit beats Street estimates as Tecfidera shines: Jan 27 (Reuters) - Biogen Inc's quarterly p... http:// bit.ly/1JEwES9,,,,6.92E+17,https://twitter.com/Stock_Markets1/status/692333225436262400,
,1/27/2016 18:37,0,0,DTN Stock Market: UPDATE 1-Biogen profit beats Street estimates as Tecfidera shines: Jan 27 (Reuters) - Biogen... http:// bit.ly/1lRKXHq,,,,6.92E+17,https://twitter.com/DTNStockMarket/status/692333172764184576,
,1/27/2016 18:37,0,0,Biogen profit beats Street estimates as Tecfidera shines http:// bit.ly/1ZSE6Lk,,,,6.92E+17,https://twitter.com/finantric_c/status/692333014198546432,
,1/27/2016 18:31,0,0,chartcontrol: Biogen dank guter Zahlen von Tecfidera ( MS ) vorbörslich + 5 % http:// tmblr.co/ZVsczv20gIebd,,,,6.92E+17,https://twitter.com/Chartcontrol/status/692331698122522624,
,1/27/2016 18:30,0,1,Tecfidera Seen to Alter Anti-Inflammatory Profile in Immune Cells http:// multiplesclerosisnewstoday.com/2016/01/27/tec fidera-seen-alter-anti-inflammatory-profile-immune-cells/ … pic.twitter.com/YoFWqCoWLu,,,,6.92E+17,https://twitter.com/MSNewsToday/status/692331370056540160,
,1/27/2016 18:25,0,2,so how many qtrs is this now where tecfidera either only just meets cons or is below due to wholesale inv boost and/or price increase? $ BIIB,,,,6.92E+17,https://twitter.com/zbiotech/status/692330001845350400,
,1/27/2016 18:19,0,0,chartcontrol: Der Umsatz von Tecfidera ( Biogens größtes Medikament ) stieg im Quartal um 8,,,,,,
,1/27/2016 17:59,8,12,$ BIIB Tecfidera Q4 US sales $785M beat $748M consensus,,,,,,
,1/27/2016 17:58,4,5,$ BIIB Exclude the inventory stocking and US Tecfidera sales in Q4 still look pretty good. Better than expected.,,,,6.92E+17,https://twitter.com/adamfeuerstein/status/692323240983859200,
,1/27/2016 17:56,2,1,$ BIIB Tecfidera Q4 US sales $785M,,,,,,
,1/27/2016 11:38,0,0,After a lot of thought I've decided to go off of tecfidera . I don't feel normal on the treatment. #MultipleSclerosis,,,#MultipleSclerosis,6.92E+17,https://twitter.com/Ruby_Vulpix/status/692227639617196032,
,1/27/2016 8:31,0,0,Our latest #MSReporters film looks at the sides effects of Tecfidera http:// bit.ly/1RTHzsr pic.twitter.com/FaFa2nlG1o,,,#MSReporters,6.92E+17,https://twitter.com/shiftms/status/692180587042455552,
,1/27/2016 6:25,0,0,The MS Lab Rat is currently on washout from Tecfidera ,,,,,,
,1/27/2016 6:24,0,0,@bradloncar Yes. Haven’t had a position there since early last year,,,,,,
,1/27/2016 4:52,0,0,@neenuh_bee think you'll like tecfidera ,,,,,,
,1/27/2016 3:25,0,2,I hate that F***** @Tecfidera commercial-cuz #MS #Multiplesclerosis is just so much fun!,,@Tecfidera,#MS #Multiplesclerosis,6.92E+17,https://twitter.com/TyeastP/status/692103578136150016,
,1/27/2016 0:25,0,0,@MSsymptomsme that's awful! That's why I've decided to stay away from Tecfidera and Tysabri. Did you test for JC virus before starting meds?,,@MSsymptomsme,,6.92E+17,https://twitter.com/hughes__em/status/692058181913198593,
,1/27/2016 0:22,0,2,Tecfidera ,,,,,,
,1/26/2016 15:48,0,1,@miEMymas Fichada,,,,,,
,1/26/2016 15:18,0,0,@JamieLSigler I'm 12 years in with MS. Also taking Tecfidera . Thanks for sharing your story w/ People magazine. Awareness is everything.,,@JamieLSigler,,6.92E+17,https://twitter.com/MiaLeeCSz/status/691920682431680513,
,1/26/2016 14:11,0,1,@shiftms My 6 mth Tecfidera use coming up soon. Most recent MRI will,,,,,,
,1/26/2016 14:04,0,0,Lo que debes saber sobre TECFIDERA para la EM http:// fb.me/2qsLApK8l,,,,6.92E+17,https://twitter.com/MarioSabou/status/691902123450224640,
,1/26/2016 12:18,0,1,@paleblueeyes24 @bow227 Biogen raised the price of Tecfidera 3x in December,,@paleblueeyes24 @bow227,,6.92E+17,https://twitter.com/Patsy1207/status/691875242046783489,
,1/26/2016 7:45,1,1,'I've just started on Tecfidera ,,,,,,
,1/26/2016 7:23,0,0,TECFIDERA (dimethyl fumarate) data reinforce strong,,,,,,
,1/26/2016 5:12,0,0,@Mark_Falconer @bagofeels I had the Tecfidera meds care help line lady ring up today. Are you both in contact with the careline? It is free,,@Mark_Falconer @bagofeels,,6.92E+17,https://twitter.com/Ermahgerdman/status/691768157745332225,
,1/26/2016 3:48,0,0,Lo que debes saber sobre TECFIDERA para la EM http:// fb.me/Ponltmd7,,,,6.92E+17,https://twitter.com/EMenMexico/status/691747007417815040,
,1/26/2016 2:25,0,0,On tecfidera ? You might be interested in our latest #MSreporters film http:// bit.ly/1RTHzsr #MS #MStreatments,,,#MSreporters #MS #MStreatments,6.92E+17,https://twitter.com/shiftms/status/691726062439526401,
,1/26/2016 1:19,0,2,@AbiBuddComms @LauraCConstable Other night I fell asleep. Woke up. Ended up taking an extra Tecfidera . OOOPS.,,@AbiBuddComms @LauraCConstable,,6.92E+17,https://twitter.com/MSUnites/status/691709462114082816,
,1/26/2016 1:09,0,0,Tecfidera & Lymphopenia Beginning Tecfidera two years ago I was prepared for the stomach upset and flushing. Apple http://www. MSsymptoms.me,,,,6.92E+17,https://twitter.com/MSsymptomsme/status/691706890309402624,
,1/26/2016 0:37,0,0,@738f83ca65fb4e6 paracetamol,,,,,,
,1/26/2016 0:11,0,2,#Tecfidera poops! Woohoo!,,,#Tecfidera,6.92E+17,https://twitter.com/mstrooper08/status/691692332295548928,
,1/26/2016 0:06,4,5,On Feb 2,,,,,,
,1/25/2016 20:43,0,0,Tecfidera sales slowed down - Biogen to report Q4 results on Wed! Lots of hope to pull #biotech out of slump https:// lnkd.in/ekdQZ7N,,,#biotech,6.92E+17,https://twitter.com/kuba_kaczor/status/691639923951046657,
,1/25/2016 20:31,1,0,Our latest #MSReporters film looks at the sides effects of Tecfidera http:// bit.ly/1RTHzsr,,,#MSReporters,6.92E+17,https://twitter.com/shiftms/status/691636977607798786,
,1/25/2016 18:41,0,0,Chicas con tecfidera ,,,,,,
,1/25/2016 18:21,1,3,Major #flush during training course! #FFS #tecfidera #multiplesclerosis,,,#flush #FFS #tecfidera #multiplesclerosis,6.92E+17,https://twitter.com/AbiBuddComms/status/691604264989376512,
,1/25/2016 15:40,0,0,'I've just started on Tecfidera ,,,,,,
,1/25/2016 15:08,0,1,@Mark_Falconer @MustStopMS @dizzymss_lizzie I took Tecfidera for 10 days and had horrible immune response. And Tysabri works for me.,,@Mark_Falconer @MustStopMS @dizzymss_lizzie,,6.92E+17,https://twitter.com/MoveOverMS/status/691555817628262400,
,1/25/2016 8:54,0,1,@Mark_Falconer @MustStopMS @dizzymss_lizzie I'm also JC positive,,,,,,
,1/25/2016 5:37,2,3,Watching @biogen Among 50 in 2016 Why #Innovation in CuttingEdge #Medicine will Continue Beyond #Tecfidera http:// buff.ly/1OwzkNn @B2Commu…,,@biogen @B2Commu,#Innovation #Medicine #Tecfidera,6.91E+17,https://twitter.com/YourGlblStrtgy/status/691411961079275521,
,1/25/2016 3:27,0,0,@Mark_Falconer hopefully tecfidera will help!!,,@Mark_Falconer,,6.91E+17,https://twitter.com/dizzymss_lizzie/status/691379350231339008,
,1/25/2016 3:02,0,0,Q pasò cn tecfidera ? Yo la tuve Q dejar https:// twitter.com/viviEMdo/statu s/691345496049328128 …,,,,6.91E+17,https://twitter.com/738f83ca65fb4e6/status/691373120419151873,
,1/25/2016 1:34,0,0,At last check,,,,,,
,1/25/2016 1:13,0,0,Ausonia,,,,,,
,1/24/2016 20:46,0,0,@teach22112 @shiftms started with tecfidera ,,,,,,
,1/24/2016 20:03,1,2,@shiftms A5 Betaseron,,,,,,
,1/24/2016 15:58,0,0,@JohnWildy71 is that a tecfidera tablet I see?,,@JohnWildy71,,6.91E+17,https://twitter.com/duckyface68/status/691205901399805952,
,1/24/2016 3:45,0,1,@M0ntygue my Tecfidera does this,,,,,,
,1/23/2016 13:01,0,0,@Judson_Hamilton (at least not the drug I'd like to try,,,,,,
,1/23/2016 8:35,0,0,Overheard a Tecfidera TV ad & searched for it on YouTube. Never knew it was a thing for MS patients to make videos talking about their drugs,,,,6.91E+17,https://twitter.com/BosBizDon/status/690732180620873728,
,1/23/2016 5:30,0,0,Read the latest news about #MS #Tecfidera here >> http:// bit.ly/1lnX12W,,,#MS #Tecfidera,6.91E+17,https://twitter.com/MSNewsToday/status/690685408863125505,
,1/23/2016 5:23,0,0,Ugh,,,,,,
,1/23/2016 5:22,2,0,$ BIIB Tecfidera 's TRx is 8612,,,,,,
,1/23/2016 3:07,0,0,Day 13 of #tecfidera and side effects are gone,,,,,,
,1/23/2016 1:08,0,0,Holy Tysabri balls! If this is going to be my monthly bill,,,,,,
,1/22/2016 22:30,1,1,Learn more about #MS #Tecfidera here >> http:// bit.ly/1lnX12W,,,#MS #Tecfidera,6.91E+17,https://twitter.com/MSNewsToday/status/690579719079604224,
,1/22/2016 22:18,0,1,@JamieLSigler ... Tecfidera has been great for me. My sympathy to you & others who have the muscular manifestations. Stay strong,,,,,,
,1/22/2016 20:57,4,1,-كسانترون -فينقوليمود (Glienya) -تيريفلونومايد (Aubagio) -دايميثايل فيوموريت ( Tecfidera ) -أليمتوزوماب (Lemtrada),,,,6.91E+17,https://twitter.com/PhysioTrio/status/690556352859639808,
,1/22/2016 19:18,0,0,http://www. dmsg.de/multiple-skler ose-news/index.php?w3pid=news&kategorie=forschung&anr=5824 … Tecfidera .. http:// fb.me/4YoRg9x2s,,,,6.91E+17,https://twitter.com/caroregm/status/690531505291038720,
,1/22/2016 18:15,0,0,@spudnik46 there must be something about #Tecfidera and 3s... I don't get that side effect every day but when I do it's always around 3pm!,,@spudnik46,#Tecfidera,6.91E+17,https://twitter.com/EmilyJewett/status/690515506546221057,
,1/22/2016 16:17,1,0,#tratamientos modificadores en #EM desde 2013: teriflunomida,,,,,,
,1/22/2016 15:41,0,4,Eine kleine Medikamentennebenwirkung?Hier ein brennend heisser flush. #MS #multiplesclerosis #tecfidera pic.twitter.com/kpvXinEbfx,,,#MS #multiplesclerosis #tecfidera,6.90E+17,https://twitter.com/staublos/status/690476988113555456,
,1/22/2016 2:21,0,0,@Aleynamorehuman I've stopped tecfidera . Do they do anything for the JC virus?,,@Aleynamorehuman,,6.90E+17,https://twitter.com/thinfit79/status/690275428754391040,
,1/22/2016 2:02,0,2,Runny nose... Gotta love the combination of #tecfidera and Indian food. #msproblems #fums #sideeffects #meds,,,#tecfidera #msproblems #fums #sideeffects #meds,6.90E+17,https://twitter.com/MinxJulep/status/690270754227691520,
,1/21/2016 23:56,0,3,Interesting that Jamie Lynn Sigler has been on Tecfidera for her MS for 6 years,,,,,,
,1/21/2016 21:55,1,2,ICYMI,,,,,,
,1/21/2016 18:57,0,1,@JamieLSigler Thanks for sharing. What tablets are you on? I've seen it mentioned in articles but not named,,,,,,
,1/21/2016 17:10,0,0,TECFIDERA (dimethyl fumarate) data reinforce strong,,,,,,
,1/21/2016 9:32,0,0,...drug she was taking to treat it by brand name Tecfidera . Then tonight I see a Tecfidera TV ad with a lookalike of both her & her hubs.,,,,6.90E+17,https://twitter.com/Budini/status/690021526222061569,
,1/21/2016 8:22,17,40,#tecfidera https:// twitter.com/svuwritersroom /status/690003538622152704 …,,,#tecfidera,6.90E+17,https://twitter.com/RobertBCohen/status/690004082040377344,
,1/21/2016 5:09,0,0,@neenuh_bee yup still rebif. Have u considered Tecfidera ? Have u had any recent attacks? #feeldisconnected #twitterdown,,@neenuh_bee,#feeldisconnected #twitterdown,6.90E+17,https://twitter.com/l_marielle/status/689955475161509889,
,1/21/2016 3:33,0,0,@JamieLSigler tecfidera has kept me in check I have to eat it with peanut butter to keep my stomach from hurting.Staying positive is the key,,@JamieLSigler,,6.90E+17,https://twitter.com/ballchuck16/status/689931261608095744,
,1/21/2016 0:03,0,1,Try coated aspirin 350 MG at meal time w/ your Tecfidera 2x a day for 5 to 7 days then stop. It may help. Helped me. https:// twitter.com/AbiBuddComms/s tatus/689731840068972544 …,,,,6.90E+17,https://twitter.com/AllowHealingNow/status/689878431031435264,
,1/20/2016 23:48,0,0,@JamieLSigler My friend takes Tecfidera . It helps lessen the likelihood of relapses in MS. Stem cell research is making huge strides too.,,@JamieLSigler,,6.90E+17,https://twitter.com/dinarenee483/status/689874600973471744,
,1/20/2016 23:14,0,0,@JamieLSigler Haven't heard of Tecfidera . My partner's been on a 1/month infusion,,,,,,
,1/20/2016 16:36,0,0,Tecfidera Label Updated by FDA with PML Death Case - http:// bit.ly/1S3SSOm,,,,6.90E+17,https://twitter.com/RVRGLaw/status/689766051484168192,
,1/20/2016 16:36,0,0,Tecfidera Label Updated by FDA with PML Death Case - http:// bit.ly/1S3SSOm,,,,6.90E+17,https://twitter.com/AriasYajaira/status/689766047151452160,
,1/20/2016 14:20,0,5,Waiting to get #tecfidera bloods done. Flushing my face off too! Happy days #multiplesclerosis,,,#tecfidera #multiplesclerosis,6.90E+17,https://twitter.com/AbiBuddComms/status/689731840068972544,
,1/20/2016 11:35,2,0,Neuro recommended 1 of our members stay off the alcohol whilst on Tecfidera but drug info says otherwise-confusing? http:// bit.ly/WAqiM7,,,,6.90E+17,https://twitter.com/shiftms/status/689690117716451328,
,1/20/2016 10:06,0,0,@NYDailyNews Tecfidera is the drug that prevents a person from reaching out to their loved ones after death. Torre@BrunSam.,,@NYDailyNews @BrunSam,,6.90E+17,https://twitter.com/BrunsonSamantha/status/689667694732382211,
,1/20/2016 9:08,0,0,Fed Ex took my Tecfidera to the wrong address...grrr So now they are trying to track it down. My MS meds costs... http:// fb.me/7Bzj6j7Oc,,,,6.90E+17,https://twitter.com/saralovesjames/status/689653201818152963,
,1/20/2016 6:10,0,1,Dr: U have MS with memory probs? Remember 2 take this pill 2Xday. Me: yea sure #MSsux #tecfidera #msRelapse #needanewDoc,,,#MSsux #tecfidera #msRelapse #needanewDoc,6.90E+17,https://twitter.com/amydavisoh/status/689608438347894784,
,1/20/2016 1:16,0,0,Tecfidera Label Updated by FDA with PML Death Case: Tecfidera is a prescription drug used to treat people with... http:// bit.ly/1njc3J5,,,,6.90E+17,https://twitter.com/Law_NewYork/status/689534458202951680,
,1/19/2016 23:52,0,2,@MS_getinformed To people on #Tecfidera ,,,,,,
,1/19/2016 19:53,0,0,Weer een drie maandelijkse controle achter de rug. Het bloed gedraagt zich voorbeeldig op de #tecfidera Blij dus!,,,#tecfidera,6.89E+17,https://twitter.com/Aukje1980/status/689453175347150849,
,1/19/2016 17:23,0,0,@Josh_Rothwell I'm on Tecfidera but I don't want to progress to a worse state. Surely HSCT is cheaper than a lifetime of drugs!,,@Josh_Rothwell,,6.89E+17,https://twitter.com/Spuddie007/status/689415429731684352,
,1/19/2016 17:05,0,0,Multiple Sclerosis: Tecfidera (BG-12),,,,,,
,1/19/2016 15:28,0,0,Cognitive issues today,,,,,,
,1/19/2016 6:31,0,0,@biogen Tecfidera sounds like a risky MS treatment. Side effects can include PML which often leads to death or severe disability. #MSsucks,,@biogen,#MSsucks,6.89E+17,https://twitter.com/rhlederer/status/689251319714992128,
,1/19/2016 4:25,0,0,@MS_getinformed Went to my neurologist today... He said taking Advil after Tecfidera could help with the flushing. Will be in touch...,,@MS_getinformed,,6.89E+17,https://twitter.com/BrettR23/status/689219573938257920,
,1/19/2016 1:58,0,1,@mssocietyNI It is great to see progress and new ideas. I personally am quite happy staying a Tecfidera girl,,@mssocietyNI,,6.89E+17,https://twitter.com/Samanth96890612/status/689182661437452288,
,1/18/2016 18:38,0,0,#Tecfidera nella #sclerosimultipla - rischio di #PML e #fumarato http:// hackmed.org/web/news/199-p ml-fumarato-sclerosi … via @hackmedDOTorg,,@hackmedDOTorg,#Tecfidera #sclerosimultipla #PML #fumarato,6.89E+17,https://twitter.com/hackmedDOTorg/status/689071773086838784,
,1/18/2016 13:47,0,0,TECFIDERA (dimethyl fumarate) data reinforce strong,,,,,,
,1/17/2016 16:14,0,0,@mssocietyuk @MSTrust does anyone who is on Tecfidera and suffers from flushing have any other sensitivities or allergies to anything else,,@mssocietyuk @MSTrust,,6.89E+17,https://twitter.com/BeverleyWoodw15/status/688673188415430657,
,1/17/2016 13:21,0,0,Thank You! ( Tecfidera (@Dalbavancin) liked one of your Tweets!) #BABEbuymethis #Valentines day,,@Dalbavancin,#BABEbuymethis #Valentines,6.89E+17,https://twitter.com/Babebuymethis/status/688629816975843329,
,1/17/2016 1:47,0,0,#FDA La FDA advierte sobre un caso de LMP,,,,,,
,1/17/2016 1:47,0,0,#FDA FDA Drug Safety Communication: FDA warns about case of rare brain infection PML with MS drug Tecfidera … http:// dlvr.it/DHwQSp,,,#FDA,6.88E+17,https://twitter.com/MedAlertRSS/status/688454958392332288,
,1/16/2016 23:38,0,0,@Mark_Falconer @Ermahgerdman Day 6 of #tecfidera today. Feeling fine except for slight flushing - tomorrow = higher dose. Eek!,,@Mark_Falconer @Ermahgerdman,#tecfidera,6.88E+17,https://twitter.com/bagofeels/status/688422489798631427,
,1/16/2016 22:55,0,0,FDA Drug Safety Communication: FDA warns about case of rare brain infection PML with MS drug Tecfidera ... - http:// 1.usa.gov/1ZDCU3p,,,,6.88E+17,https://twitter.com/danvantri/status/688411685112156161,
,1/16/2016 22:55,0,0,La FDA advierte sobre un caso de LMP,,,,,,
,1/16/2016 21:41,0,0,La FDA advierte sobre un caso de LMP,,,,,,
,1/16/2016 21:41,0,0,FDA Drug Safety Communication: FDA warns about case of rare brain infection PML with MS drug Tecfidera (dimethyl f… http:// ift.tt/1FoAruk,,,,6.88E+17,https://twitter.com/ABABioBlurb/status/688393216077463553,
,1/16/2016 6:50,0,1,@9114nic if Gilenya failed for me I am not sure if I would have chose Tecfidera or chickened out back to Avonex. Wish you the best,,@9114nic,,6.88E+17,https://twitter.com/Tako_Hoku/status/688168962404700160,
,1/16/2016 4:04,0,1,The Tecfidera ad has a carnival,,,,,,
,1/15/2016 22:56,0,0,Van Avonex naar Tecfidera : http:// youtu.be/zy7TMNajYXw?a via @YouTube,,@YouTube,,6.88E+17,https://twitter.com/1975sonja/status/688049649295454208,
,1/15/2016 22:12,1,8,Se me ponen si me besas,,,,,,
,1/15/2016 14:41,0,1,@angrywithlife Me cambiaron el Copaxone por el Tecfidera y ahora vitamina D. Para mis andares de pato nada y termino el día hecho polvo.,,@angrywithlife,,6.88E+17,https://twitter.com/incabot1/status/687925068375179264,
,1/15/2016 6:41,1,0,$ BIIB ponying up the $ with 1st Tecfidera advertisement on CBS ahead of Big Bang Theory,,,,6.88E+17,https://twitter.com/asclepiacap/status/687804172847198210,
,1/15/2016 6:37,0,3,I enjoy listening to the side effects of new medicine like #Tecfidera - possible brain infection that usually lead to death. #Iwantsome,,,#Tecfidera #Iwantsome,6.88E+17,https://twitter.com/aturner44/status/687803348158943233,
,1/15/2016 6:36,0,1,Tecfidera has THE best side effect warnings. Esp. like the painful death from brain disease,,,,6.88E+17,https://twitter.com/PaulHSpitz/status/687803050577268737,
,1/14/2016 22:33,0,1,@harlybluu that really sucks. I guess you needed to try it. I don't know if Tecfidera is helping will see on next MRI. Guess work.,,@harlybluu,,6.88E+17,https://twitter.com/AllowHealingNow/status/687681387877408768,
,1/14/2016 21:53,0,2,It can be a big surprise when my face & neck turn into a tomato due to #flushing from #tecfidera . #mser #SpoonieChat #mswarrior,,,#flushing #tecfidera #mser #SpoonieChat #mswarrior,6.88E+17,https://twitter.com/AllowHealingNow/status/687671270930960384,
,1/14/2016 15:48,0,1,@mssocietyuk I'd love to do this,,,,,,
,1/14/2016 7:45,0,0,Tecfidera ,,,,,,
,1/14/2016 3:35,0,1,Details from the #neurologist today. Over 20 brain lesions. Overall #Tecfidera seems to be holding back any more damage. #MultipleSclerosis,,,#neurologist #Tecfidera #MultipleSclerosis,6.87E+17,https://twitter.com/hexheadtn/status/687395137501020160,
,1/14/2016 3:31,0,0,Thank You! ( Tecfidera (@Dalbavancin) liked one of your Tweets!) #BABEbuymethis #Valentines day,,@Dalbavancin,#BABEbuymethis #Valentines,6.87E+17,https://twitter.com/Babebuymethis/status/687394170449883137,
,1/13/2016 20:12,0,0,"RT Finally I have found something  Tecfidera "" that is helpful to my multiple Sclerosis. What a shame that I will... https://t.co/YKIikzhP""",,,,6.87E+17,https://twitter.com/Crafty_AI/status/687283671137558530,
,1/13/2016 6:02,0,0,@hindy11 @AmyMcEwan25 Tecfidera is the drug patients can't get their hands on now because it has to do with Philadelphia. @BrunsonSamantha,,@hindy11 @AmyMcEwan25 @BrunsonSamantha,,6.87E+17,https://twitter.com/BrunsonSamantha/status/687069578258558977,
,1/13/2016 2:31,0,0,Got the vision appts scheduled for Jan. 22. Got a hold of Accredo and my Tecfidera for my MS will be here on Jan.... http:// fb.me/3WLJlp26v,,,,6.87E+17,https://twitter.com/saralovesjames/status/687016462767149057,
,1/13/2016 2:27,0,1,O el tecfidera está haciendo de las suyas o de un momento a otro un alien implantado en mí fuerza una cesárea..,,,,6.87E+17,https://twitter.com/viviEMdo/status/687015670932992000,
,1/12/2016 23:04,3,2,$ ALKS updates on #MS drug ALKS 8700: head to head trial vs #Tecfidera on GI tolerability in mid-2016; NDA in 2018,,,#MS #Tecfidera,6.87E+17,https://twitter.com/Datamonitor_IG/status/686964599221043201,
,1/12/2016 22:55,0,1,oh how the focus on DMF/MMF has changed w/the tecfidera bleed,,,,6.87E+17,https://twitter.com/zbiotech/status/686962194752344064,
,1/12/2016 17:08,0,0,@BrettR23 @MS_getinformed if you're worried seek medical advice. I sweat a lot anyway (TMI) find the Tecfidera flashes more like sunburn.,,@BrettR23 @MS_getinformed,,6.87E+17,https://twitter.com/Woody22Woodward/status/686874792855781376,
,1/12/2016 16:47,0,0,@BrettR23 @TinaMarie2282 @MS_getinformed I am the same. Been on Tecfidera 18 mo. Flushing and hives at first. Went away. Now back. Crazy!,,@BrettR23 @TinaMarie2282 @MS_getinformed,,6.87E+17,https://twitter.com/3musicmom/status/686869548729946113,
,1/12/2016 5:47,0,1,@MustStopMS from tecfidera to tysabri. Tec didn't do anything for me but ty feels like it's generally helping when nothing else has.,,@MustStopMS,,6.87E+17,https://twitter.com/dizzymss_lizzie/status/686703553373548544,
,1/12/2016 5:35,1,5,$ BIIB #JPM16 breakout Tecfidera ,,,,,,
,1/12/2016 4:14,0,0,@TinaMarie2282 @MS_getinformed @Woody22Woodward 40% of people that take Tecfidera gets flushing of the skin. Not sure allergies play a role.,,@TinaMarie2282 @MS_getinformed @Woody22Woodward,,6.87E+17,https://twitter.com/BrettR23/status/686680068907732994,
,1/12/2016 3:14,0,0,@BrettR23 @Miss_Amada @MS_getinformed avoid greasy,,,,,,
,1/12/2016 3:09,0,0,@hughes__em @9114nic Friend of ours uses prodantim which isnt a DMT at all but works like Tecfidera she says. Have'nt researched it yet.,,@hughes__em @9114nic,,6.87E+17,https://twitter.com/MSUnites/status/686663623171772416,
,1/12/2016 3:05,0,0,@hughes__em @9114nic 155,,,,,,
,1/12/2016 3:05,0,0,@hughes__em Tecfidera has had 4.,,@hughes__em,,6.87E+17,https://twitter.com/MSUnites/status/686662737146023936,
,1/12/2016 2:49,0,1,@Miss_Amada @BrettR23 @MS_getinformed take Tecfidera in the middle of meal,,,,,,
,1/12/2016 2:24,0,0,@mariathomas1228 @hughes__em For example,,,,,,
,1/12/2016 1:36,0,0,@drwillcole greens..bone broth fasting twice weekly. Rebiff dosage sitting in fridge. Another neuro saying i shld take tecfidera .,,@drwillcole,,6.87E+17,https://twitter.com/LaineyJ1021/status/686640267647148038,
,1/11/2016 22:00,0,1,@MS_getinformed I have been on Tecfidera a year and I still randomly feel like my face is on fire during the day? Anyone have this go away?,,@MS_getinformed,,6.87E+17,https://twitter.com/BrettR23/status/686585953973092358,
,1/11/2016 18:50,0,1,Feeling a little feverish,,,,,,
,1/11/2016 17:22,0,0,#tecfidera at 7 and no flushing - yet. Feeling less icky too,,,#tecfidera,6.87E+17,https://twitter.com/bagofeels/status/686516015405109248,
,1/11/2016 0:05,0,2,@pickersgill1 @cymroglyn I'll carry on with the yoga,,,,,,
,1/10/2016 20:19,0,1,First #tecfidera tablet taken at 10am today,,,,,,
,1/10/2016 16:33,0,0,MS-lääkkeitä,,,,,,
,1/9/2016 11:36,0,1,@mstrooper08 I've had to re-evaluate often after another attack which sucks. Hopefully Tecfidera will stop my progression.,,@mstrooper08,,6.86E+17,https://twitter.com/MSUnites/status/685704092799340544,
,1/9/2016 3:29,0,0,Countdown to #tecfidera : the tablets are arriving tomorrow. Apprehensive. Any tips?,,,#tecfidera,6.86E+17,https://twitter.com/bagofeels/status/685581576516820992,
,1/8/2016 23:53,0,0,A vos clavierz ceux qui prennent ou ont déjà pris tecfidera :) http:// fb.me/LG7yzMVG,,,,6.86E+17,https://twitter.com/DefiSEP/status/685527234971570177,
,1/8/2016 21:30,0,0,Not like how new MS med Tecfidera is making me feel.,,,,6.85E+17,https://twitter.com/DIGGERDOUG/status/685491350964432896,
,1/8/2016 2:39,0,0,Multiple Sclerosis: Tecfidera (BG-12),,,,,,
,1/7/2016 20:27,1,3,Dr told me 2 try 250 MG coated aspirin w/ food b4 Tecfidera 4 one week. Then stop aspirin see if helps. Let me know https:// twitter.com/AbiBuddComms/s tatus/684758707167739904 …,,,,6.85E+17,https://twitter.com/AllowHealingNow/status/685113078250254336,
,1/7/2016 9:07,0,1,@MS_getinformed I just wanted to see if anyone with MS and #type1diabetes was taking Tecfidera . If not,,,,,,
,1/7/2016 1:40,0,5,Un mes más con Tecfidera y reciclando los 3 prospectos habré salvado una hectárea de bosque,,,,6.85E+17,https://twitter.com/viviEMdo/status/684829321358344194,
,1/6/2016 21:15,0,0,I liked a @YouTube video from @ivymitsuno http:// youtu.be/FnjiDKqvUt8?a Vlog: Tecfidera,,@YouTube @ivymitsuno,,6.85E+17,https://twitter.com/Lordnightmair/status/684762786480680962,
,1/6/2016 21:12,0,1,Yesssss! My @Tecfidera is finally here! let's conquer #MS,,@Tecfidera,#MS,6.85E+17,https://twitter.com/Jbartle000/status/684761853738795008,
,1/6/2016 20:59,2,3,Those of you #MultipleSclerosis ppl on #tecfidera when does the flushing stop! V embarrassing and every day at the moment!,,,#MultipleSclerosis #tecfidera,6.85E+17,https://twitter.com/AbiBuddComms/status/684758707167739904,
