username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,
,1/21/2015 0:50,0,0,#Plaquenil Cuts Diabetes Risk in Lupus | http:// buff.ly/154LBJa | #HealthcareMarketing http://www. curatio.in,,,#Plaquenil #HealthcareMarketing,5.57619E+17,https://twitter.com/ScienceNgod/status/557618752167362562,,,
,1/21/2015 0:50,0,0,#Plaquenil Cuts Diabetes Risk in Lupus | http:// buff.ly/154LBJa | #HealthcareMarketing http://www. curatio.in,,,#Plaquenil #HealthcareMarketing,5.57619E+17,https://twitter.com/Curatiotech/status/557618751362056192,,,
,1/20/2015 23:15,0,0,Plaquenil Cuts Diabetes Risk in Lupus http://www. medpagetoday.com/Rheumatology/L upus/49605 … . Added benefit,,,,5.57595E+17,https://twitter.com/Doctorkuch/status/557594770575720448,,,
,1/20/2015 22:33,1,1,Plaquenil Cuts Diabetes Risk in Lupus http://www. milupus.org/plaquenil-cuts -diabetes-risk-lupus/ … #lupus http:// fb.me/3exPRL5NS,,,#lupus,5.57584E+17,https://twitter.com/MILupus1/status/557584277995405313,,,
,1/20/2015 22:12,0,0,Plaquenil Cuts Diabetes Risk in Lupus http://www. medpagetoday.com/Rheumatology/L upus/49605 …,,,,5.57579E+17,https://twitter.com/simsron/status/557579009937383425,,,
,1/20/2015 21:39,0,0,http://www. medpagetoday.com/Rheumatology/L upus/49605 … Plaquenil Cuts Diabetes Risk in Lupus. This is good to know since prednisone puts Lupus patients in the high risk,,,,5.57571E+17,https://twitter.com/RichardChrz/status/557570614027096064,,,
,1/20/2015 20:15,0,0,Plaquenil Cuts Diabetes Risk in @TiffanyAndLupus http://www. medpagetoday.com/Rheumatology/L upus/49605 …,,@TiffanyAndLupus,,5.5755E+17,https://twitter.com/EmronTweet/status/557549567366164480,,,
,1/20/2015 20:07,0,0,Current News in Medicine: Plaquenil Cuts Diabetes Risk in Lupus http:// currentmednews.blogspot.com/2015/01/plaque nil-cuts-diabetes-risk-in-lupus.html?spref=tw …,,,,5.57547E+17,https://twitter.com/AmyDugan/status/557547428132683776,,,
,1/20/2015 20:07,0,0,Current News in Medicine: Plaquenil Cuts Diabetes Risk in Lupus http:// fb.me/3A8qz366B,,,,5.57547E+17,https://twitter.com/AmyDugan/status/557547409321254912,,,
,1/20/2015 19:50,0,0,Patients with systemic lupus erythematosus (SLE) who are treated with hydroxychloroquine ( Plaquenil ) have a... http:// fb.me/6qXmlJ3Mi,,,,5.57543E+17,https://twitter.com/sergiobarbaecua/status/557543200026419200,,,
,1/20/2015 19:27,0,0,Plaquenil Cuts Diabetes Risk in Lupus http://www. medpagetoday.com/Rheumatology/L upus/49605 …,,,,5.57537E+17,https://twitter.com/Aenima666/status/557537480879403008,,,
,1/20/2015 19:22,0,0,Plaquenil Cuts Diabetes Risk in Lupus http://www. medpagetoday.com/Rheumatology/L upus/49605 …,,,,5.57536E+17,https://twitter.com/ravishingrhia/status/557536151636963328,,,
,1/20/2015 19:22,0,0,Great News for those of us on Plaquenil !!! It could help to reduce our developing of diabetes even if we are on a... http:// fb.me/77N1IP1sr,,,,5.57536E+17,https://twitter.com/ravishingrhia/status/557536103167983616,,,
,1/20/2015 19:20,0,0,REUMATOLOGIA 2015/01/190 COMENTÁRIOS Plaquenil Cortes risco Diabetes em Lupus O risco reduzido foi… http:// ln.is/wordpress.com/ HYL32 …,,,,5.57536E+17,https://twitter.com/jmarcosreuma/status/557535759407013888,,,
,1/20/2015 19:04,0,1,Plaquenil (our #1 lupus drug) also seems to be good for diabetes. Great! http://www. medpagetoday.com/Rheumatology/L upus/49605 …,,,#1,5.57532E+17,https://twitter.com/jasonsknight/status/557531524565041152,,,
,1/20/2015 19:01,0,0,Plaquenil Cuts Diabetes Risk in Lupus http://www. medpagetoday.com/Rheumatology/L upus/49605 …,,,,5.57531E+17,https://twitter.com/CarisSevern/status/557530760203489280,,,
,1/20/2015 18:38,0,0,Plaquenil Cuts Diabetes Risk in Lupus https:// lnkd.in/eeeyDjf,,,,5.57525E+17,https://twitter.com/DrOzbekNY/status/557525118088261633,,,
,1/20/2015 18:22,0,1,Plaquenil Cuts Diabetes Risk in #Lupus http://www. medpagetoday.com/Rheumatology/L upus/49605 …,,,#Lupus,5.57521E+17,https://twitter.com/yellowlablover/status/557521133579563008,,,
,1/20/2015 18:02,0,0,Plaquenil Cuts Diabetes Risk in Lupus http://www. medpagetoday.com/Rheumatology/L upus/49605 …,,,,5.57516E+17,https://twitter.com/EnFuegoInc/status/557516073411821568,,,
,1/20/2015 15:59,0,0,@glucosegirly this is interesting,,,,,,,,
,1/20/2015 15:27,9,3,New research suggests that Plaquenil (Hydroxychloroquine) cuts the risk of developing #diabetes in people with #lupus http://www. medpagetoday.com/Rheumatology/L upus/49605 …,,,#diabetes #lupus,5.57477E+17,https://twitter.com/LUPUSUK/status/557477104409792513,,,
,1/20/2015 13:30,0,0,#Plaquenil cuts diabetes risk in #lupus http:// ow.ly/HByn2 via @medpagetoday,,@medpagetoday,#Plaquenil #lupus,5.57448E+17,https://twitter.com/LupusFoundation/status/557447685197008897,,,
,1/20/2015 9:57,0,0,Patients w/ #SLE who are treated with #Plaquenil have a dose-dependent decrease in risk for developing #diabetes . http:// bit.ly/1BXttye,,,#SLE #Plaquenil #diabetes,5.57394E+17,https://twitter.com/ASPNeph/status/557393964269977602,,,
,1/20/2015 7:27,0,0,Plaquenil Cuts Diabetes Risk in Lupus http://www. medpagetoday.com/Rheumatology/L upus/49605 …,,,,5.57356E+17,https://twitter.com/endocrinojal/status/557356324829528064,,,
,1/20/2015 6:38,0,1,Pts w/ SLE who are treated with Plaquenil have a decreased risk for developing diabetes. http:// bit.ly/1BXttye #lupus #diabetes #health,,,#lupus #diabetes #health,5.57344E+17,https://twitter.com/ACinNYC2K17/status/557344001750466560,,,
,1/20/2015 6:06,0,0,Has anyone else experienced the price of Plaquenil skyrocketing? I don't have insurance and 180 days went from $64.00 to $459.00 - Donna,,,,5.57336E+17,https://twitter.com/NeatPenny/status/557335922359169024,,,
,1/20/2015 5:44,0,0,#Lupus News: Plaquenil Cuts Diabetes Risk in Lupus CMECE - MedPage Today The reduced risk was dosedependent. http:// ow.ly/2TBRDw,,,#Lupus,5.5733E+17,https://twitter.com/Lupus_bio/status/557330207523487744,,,
,1/20/2015 5:36,0,0,Plaquenil Cuts Diabetes Risk in Lupus (CME/CE) - (MedPage Today) -- The reduced risk was dose-dependent. http:// ln.is/www.medpagetod ay.com/QMseu …,,,,5.57328E+17,https://twitter.com/jujubeee714/status/557328298708312064,,,
,1/20/2015 5:36,0,0,Plaquenil Cuts Diabetes Risk in Lupus (CME/CE) - (MedPage Today) -- The reduced risk was dose-dependent. http:// ow.ly/2TBK1u,,,,5.57328E+17,https://twitter.com/LupusChannel/status/557328272422600707,,,
,1/20/2015 5:30,2,0,Patients w/ SLE who are treated with #Plaquenil have a dose-dependent decrease in risk for developing diabetes. http:// bit.ly/1BXttye,,,#Plaquenil,5.57327E+17,https://twitter.com/medpagetoday/status/557326651797692417,,,
,1/20/2015 2:57,0,0,Plaquenil Cuts Diabetes Risk in Lupus - MedPage Today http:// dlvr.it/88xK0d,,,,5.57288E+17,https://twitter.com/Diabetesview/status/557288217506893824,,,
,1/20/2015 2:57,0,0,Plaquenil Cuts Diabetes Risk in Lupus - MedPage Today http:// dlvr.it/88xKxH,,,,5.57288E+17,https://twitter.com/DiabetesTweets/status/557288217045528576,,,
,1/20/2015 2:57,0,0,Plaquenil Cuts Diabetes Risk in Lupus - MedPage Today http:// dlvr.it/88xHXv,,,,5.57288E+17,https://twitter.com/DiabetesShare/status/557288202608709632,,,
,1/20/2015 2:38,0,0,Plaquenil Cuts Diabetes Risk in Lupus - MedPage Today - http://www. disabilitytoday.co.uk/plaquenil-cuts -diabetes-risk-in-lupus-medpage-today/ …,,,,5.57283E+17,https://twitter.com/DisabilityTD/status/557283477243301888,,,
,1/20/2015 1:36,0,0,Plaquenil Cuts Diabetes Risk in Lupus (CME/CE) http://www. medpagetoday.com/Rheumatology/L upus/49605 …,,,,5.57268E+17,https://twitter.com/NewMedSupplies/status/557267950327980032,,,
,1/20/2015 0:51,0,0,Plaquenil Cuts Diabetes Risk in Lupus (CME/CE): (MedPage Today) -- The reduced risk was dose-dependent. http:// bit.ly/1yAe6ci,,,,5.57256E+17,https://twitter.com/WhatsHealthy/status/557256483440566272,,,
,1/20/2015 0:30,0,0,Plaquenil Cuts #Diabetes Risk in Lupus Medpage Today-Enter the email associated with your account and we will s.. http:// heatly.com/qqChZcD,,,#Diabetes,5.57251E+17,https://twitter.com/HeatlyMed/status/557251144645640193,,,
,1/20/2015 0:25,0,0,Plaquenil Cuts Diabetes Risk in Lupus (CME/CE): (MedPage Today) -- The reduced risk was dose… http:// goo.gl/fb/3Pho6o,,,,5.5725E+17,https://twitter.com/NewMedSupplies/status/557250039643242496,,,
,1/20/2015 0:12,0,0,Plaquenil Cuts Diabetes Risk in Lupus (CME/CE) http:// ift.tt/1yActvf,,,,5.57247E+17,https://twitter.com/TrueDiagnostics/status/557246691548880897,,,
,1/20/2015 0:11,0,0,Lupus News: Plaquenil Cuts Diabetes Risk in Lupus - MedPage Today: MedPage TodayPlaquenil Cuts Diabetes Risk i... http:// bit.ly/1CHL3o5,,,,5.57247E+17,https://twitter.com/lupussurvivors/status/557246579401187329,,,
,1/19/2015 23:59,0,0,Plaquenil Cuts Diabetes Risk in Lupus (CME/CE) http:// dlvr.it/88t3tn,,,,5.57243E+17,https://twitter.com/mytotalhealthng/status/557243387875569664,,,
,1/19/2015 23:59,0,0,Plaquenil Cuts Diabetes Risk in Lupus (CME/CE) http:// dlvr.it/88t3RZ,,,,5.57243E+17,https://twitter.com/StephBeale1/status/557243362256760832,,,
,1/19/2015 23:57,0,0,Plaquenil Cuts Diabetes Risk in Lupus (CME/CE) http:// bit.ly/1Ct7IUL,,,,5.57243E+17,https://twitter.com/luciekaisin571/status/557243006055878656,,,
,1/19/2015 23:56,0,0,RT Plaquenil Cuts Diabetes Risk in Lupus: Note that this large,,,,,,,,
,1/19/2015 23:56,0,0,Plaquenil Cuts Diabetes Risk in Lupus (CME/CE) http:// tinyurl.com/p67m7ob,,,,5.57243E+17,https://twitter.com/HCareNetwork/status/557242654497316864,,,
,1/19/2015 23:55,1,0,Plaquenil Cuts Diabetes Risk in Lupus (CME/CE) http:// bit.ly/1yAe6ci,,,,5.57242E+17,https://twitter.com/MedicalNews/status/557242493121478657,,,
,1/19/2015 23:48,0,0,Plaquenil Cuts Diabetes Risk in Lupus (CME/CE) (MedPage Today) -- The reduced risk was dose-dependent. http:// ift.tt/1yActvf,,,,5.57241E+17,https://twitter.com/eHealthyDaily/status/557240686354128896,,,
,1/19/2015 20:53,0,0,#LupusFact : #AntiMalarial #Plaquenil is often prescribed. Ask for something else if you have #LupusNephritis .,,,#LupusFact #AntiMalarial #Plaquenil #LupusNephritis,5.57197E+17,https://twitter.com/land_of_lou/status/557196603631874049,,,
,1/19/2015 4:38,0,0,Hi all. Does anyone else get eye pain when they look on an angle or quickly move their head? I am on Methotrexate and plaquenil .- Melinda,,,,5.56951E+17,https://twitter.com/NeatPenny/status/556951333916667904,,,
,1/18/2015 18:31,0,0,#lupusprobs numb neck/face,,,,,,,,
,1/18/2015 9:56,0,0,New meds started. Plaquenil . Not yet impressed. 2 weeks in and only nasty side effects so far. :(,,,,5.56669E+17,https://twitter.com/biancajacob77/status/556668823370493952,,,
,1/18/2015 7:18,0,0,I am on Mobic & plaquenil so sick to my stomach can't feed my kids. My mom has to come & do it. Waiting to gea... http:// fb.me/2LZcuuyPf,,,,5.56629E+17,https://twitter.com/NeatPenny/status/556629207732977664,,,
,1/18/2015 7:17,0,0,Has anyone here taken leflunomide? I was terribly ill on MXT so we are now trying this as well as staying on plaquenil . Any advise?- Christa,,,,5.56629E+17,https://twitter.com/NeatPenny/status/556628896159125504,,,
,1/16/2015 15:52,0,0,#wellbutrin : Inactive ingredints in plaquenil and wellbutrin => http:// onlinefinasteride.com/l/21014/in42,,,#wellbutrin,5.56034E+17,https://twitter.com/hairlossblogs/status/556033640157954048,,,
,1/16/2015 7:57,0,0,@Juliewilkowski Did some blood work too,,,,,,,,
,1/15/2015 7:10,0,1,@DawnMGibson A7: Back on it and functional now,,,,,,,,
,1/13/2015 19:11,0,0,I'm new to this group. I'm 37 and just diagnosed with RA. I was put on Plaquenil Hey have read about RA..But I... http:// fb.me/73suHIP3l,,,,5.54997E+17,https://twitter.com/NeatPenny/status/554996637165420544,,,
,1/13/2015 3:16,0,0,@HurtBlogger @sfdegraff Plaquenil caused some vision loss in my left eye. Cellcept didn't really work. Imuran made me crazy. It's sad.,,@HurtBlogger @sfdegraff,,5.54756E+17,https://twitter.com/ShopOfWhorers/status/554756430503620608,,,
,1/13/2015 0:27,0,0,@Alliance4Lupus I have lupus n on 2 plaquenil but lupus stays the same or gets worse.I started taking PROTANDIM n my ANA went 2 zero.Let me,,@Alliance4Lupus,,5.54714E+17,https://twitter.com/MomsieFansie/status/554713855499456512,,,
,1/12/2015 19:24,1,1,Plaquenil <3 Lupus and Me #lupus #autoimmune #rheumatoid #uctd #mctd #arthritis http:// fb.me/77JV6wUYV,,,#lupus #autoimmune #rheumatoid #uctd #mctd #arthritis,5.54638E+17,https://twitter.com/LupusAndMe/status/554637660812091393,,,
,1/12/2015 15:59,0,0,@_connectedcare Sadly not. Failed on 4 bioligics,,,,,,,,
,1/12/2015 15:22,0,0,@TiffanyAndLupus 18 months I was ZERO. I did stay on plaquenil but I was always on that but took 4 hour naps. I wasn't napping w/NRF2ENERGY,,@TiffanyAndLupus,,5.54577E+17,https://twitter.com/MomsieFansie/status/554576739008249856,,,
,1/12/2015 4:50,0,0,Started plaquenil on Tuesday started feeling sick to my tummy yesterday,,,,,,,,
,1/11/2015 23:04,2,0,@Lupus_Gurl . Don't forget you'll need a Vitamin D Vitamin or other sources if no Dairy x x BTW Plaquenil Eye Doctor App....,,@Lupus_Gurl,,5.54331E+17,https://twitter.com/MissAReidy/status/554330566162919424,,,
,1/11/2015 9:20,0,0,Even though I take #plaquenil ,,,,,,,,
,1/11/2015 1:05,0,3,Plaquenil sux,,,,5.53999E+17,https://twitter.com/JJessieReyeSS/status/553998578776285184,,,
,1/10/2015 23:50,0,0,#Plaquenil had pretty much stopped my hair from growing,,,,,,,,
,1/10/2015 16:13,1,0,Plaquenil : pas d'étude,,,,,,,,
,1/10/2015 0:53,0,0,Holy shit guys! My hair stopped falling out! #plaquenil ftw,,,#plaquenil,5.53633E+17,https://twitter.com/numbasadoornail/status/553633125423927296,,,
,1/8/2015 6:54,0,0,Hi I am on 20mg methotrexate injections and plaquenil but struggling with the drugs,,,,,,,,
,1/8/2015 5:55,0,0,#Lupus Patients - #Plaquenil is our gold standard. Less complications now than ever. Worth the risk! TY @MollysFund http:// ln.is/www.mollysfund .org/2/VQDGy …,,@MollysFund,#Lupus #Plaquenil,5.52984E+17,https://twitter.com/jujubeee714/status/552984326397513728,,,
,1/8/2015 5:55,0,0,#Lupus Patients - #Plaquenil is our gold standard. Less complications now than ever. Worth the risk! TY @MollysFund http://www. mollysfund.org/2015/01/plaque nil/ …,,@MollysFund,#Lupus #Plaquenil,5.52984E+17,https://twitter.com/LupusChannel/status/552984323050459136,,,
,1/8/2015 2:50,0,1,I had a follow up with my rheumatologist yesterday and he wants to start me on gold injections,,,,,,,,
,1/7/2015 23:12,0,1,Plaquenil : What you need to know http://www. mollysfund.org/2015/01/plaque nil/ …,,,,5.52883E+17,https://twitter.com/LupusAlcoi/status/552882925465657346,,,
,1/7/2015 22:45,0,2,Are you on Plaquenil for Lupus? http:// fb.me/70TO0liaw,,,,5.52876E+17,https://twitter.com/ArthritisAshley/status/552876192773451776,,,
,1/7/2015 22:28,0,0,Plaquenil : What you need to know http://www. mollysfund.org/2015/01/plaque nil/ …,,,,5.52872E+17,https://twitter.com/margare48964280/status/552871914469744640,,,
,1/7/2015 22:25,0,0,Plaquenil : What You Need to Know http:// fb.me/3czIvAmiI,,,,5.52871E+17,https://twitter.com/eyzrbrn/status/552871217506840576,,,
,1/7/2015 22:24,1,1,Plaquenil : What You Need to Know http:// fb.me/3vsoURiit,,,,5.52871E+17,https://twitter.com/APSFA/status/552871002246742019,,,
,1/7/2015 21:06,0,0,Plaquenil : What you need to know http://www. mollysfund.org/2015/01/plaque nil/ …,,,,5.52851E+17,https://twitter.com/Aenima666/status/552851216095404032,,,
,1/7/2015 20:30,2,2,"PLAQUENIL : WHAT YOU NEED TO KNOW. Learn all about the medicine some call LUPUS LIFE INSURANCE"" & how it helps lupus. http:// ow.ly/GTr6P""",,,,5.52842E+17,https://twitter.com/MollysFund/status/552842270610055169,,,
,1/7/2015 6:14,0,0,While being yelled at,,,,,,,,
,1/7/2015 6:09,0,0,I have chronic severe dry eye syndrome. Although I had taken Plaquenil for a few wks in 2014,,,,,,,,
,1/7/2015 5:34,0,0,Plaquenil : What you need to know - Contents: What is Plaquenil ? Other than Plaquenil ,,,,,,,,
,1/6/2015 4:54,0,0,The Healthwell Foundation's Co-Pay Assistance Program for SLE Fund is Open for 2015 & Plaquenil is back on the... http:// fb.me/6XpwgiSlC,,,,5.52244E+17,https://twitter.com/PosLupusLiving/status/552244252252852224,,,
,1/6/2015 4:51,0,0,#CreakyChats It sounds like there's not any meds to help with Sjogren's. Except for Restasis and Plaquenil on a limited basis.,,,#CreakyChats,5.52244E+17,https://twitter.com/Mory5ory/status/552243533495943168,,,
,1/6/2015 4:50,0,0,@RADoctor Interesting. My #rheum added Plaquenil to my MTX,,,,,,,,
,1/6/2015 4:46,1,1,There was a recent study published 2014 in JAMA that looked at plaquenil (hydroxychloroquine),,,,,,,,
,1/6/2015 4:20,0,0,Why is @Walgreens buying generics from India-based Zydus? 1,,,,,,,,
,1/6/2015 4:13,0,0,Why is @Walgreens buying generics from India-based Zydus? 1,,,,,,,,
,1/5/2015 21:34,0,0,"@visitordesign All these drugs freak me out. Plaquenil can blind you. But don't worry abt it"". Yeah",,,,,,,,
,1/5/2015 0:50,0,0,@_Sickie_ @penguinkitty87 plaquenil and prednisone. And lexapro for depression. Ive gained only a few lbs being pregnant so I will be losing,,@_Sickie_ @penguinkitty87,,5.51821E+17,https://twitter.com/lastnervebitch/status/551820577196236800,,,
,1/4/2015 5:23,0,0,Spent the day of New Years Eve at the Rheumatologist....I have been on plaquenil since September..It has helped... http:// fb.me/3PjA8LANp,,,,5.51527E+17,https://twitter.com/NeatPenny/status/551526794730688513,,,
,1/4/2015 4:15,0,0,#wellbutrin : Inactive ingredints in plaquenil and wellbutrin =&gt; http:// onlinefinasteride.com/l/21014/in42,,,#wellbutrin,5.5151E+17,https://twitter.com/kohmihail/status/551509577297330177,,,
,1/3/2015 16:04,0,0,Hi everyone just a quick question,,,,,,,,
,1/3/2015 11:56,0,0,#LupusFact : #AntiMalaria #Plaquenil is often prescribed. Ask for something else if you have #LupusNephritis .,,,#LupusFact #AntiMalaria #Plaquenil #LupusNephritis,5.51263E+17,https://twitter.com/land_of_lou/status/551263300240297984,,,
,1/3/2015 6:30,0,3,@visitordesign Prob w Plaquenil is that it can take 6 mos to work but people swear by it. A humidifier is totally helpful.,,@visitordesign,,5.51181E+17,https://twitter.com/ImperfPedigree/status/551181353707139072,,,
,1/3/2015 6:29,0,3,@visitordesign Plaquenil is usually 1st line of defense. Less side eff. I'm on that,,,,,,,,
,1/3/2015 5:13,0,0,well,,,,,,,,
,1/1/2015 18:23,0,0,I'm knocking on wood as I say this.. I went off plaquenil for 2 months & flared for a month straight,,,,,,,,
,1/1/2015 8:15,1,0,#Plaquenil wiped out Lou's #immunesystem . This is his saying nowadays! http:// fb.me/1PDaDpXrr,,,#Plaquenil #immunesystem,5.50483E+17,https://twitter.com/C1nn3rs/status/550482799728529408,,,
,12/30/2014 23:07,0,0,Tratamiento #Lupus : plaquenil ,,,,,,,,
,12/30/2014 22:27,2,2,Have eye exams as often as every 6 months when on Plaquenil ; rare effects,,,,,,,,
,12/30/2014 19:19,0,0,Hydroxychloroquine ( Plaquenil ) Toxicity and Recommendations for Screening http:// fb.me/7nDpcXzw3,,,,5.49925E+17,https://twitter.com/EyeQDoctor/status/549925164025409537,,,
,12/30/2014 17:34,0,0,Who's cruel idea of a joke is it to put my plaquenil into individual blister packs? If I can't open a pill bottle... http:// fb.me/3pqMNowVZ,,,,5.49899E+17,https://twitter.com/NeatPenny/status/549898810701676544,,,
,12/30/2014 17:31,0,0,Anyone else on Plaquenil and having hair trouble? I have long hair and noticed it's really feeling dry and... http:// fb.me/3rRQo42Q0,,,,5.49898E+17,https://twitter.com/NeatPenny/status/549898172852871168,,,
,12/30/2014 9:47,0,0,@Lupine_B Hello how do you like the plaquenil 200mg,,@Lupine_B,,5.49781E+17,https://twitter.com/OwnUnique/status/549781336467468288,,,
,12/30/2014 5:06,0,0,Plaquenil <3 Lupus and Me http:// fb.me/3ESZDpsE3,,,,5.4971E+17,https://twitter.com/LupusAndMe/status/549710486489403392,,,
,12/29/2014 11:57,0,0,#LupusFact : #AntiMalaria #Plaquenil is often prescribed. Ask for something else if you have #LupusNephritis .,,,#LupusFact #AntiMalaria #Plaquenil #LupusNephritis,5.49452E+17,https://twitter.com/land_of_lou/status/549451571093061632,,,
,12/27/2014 22:01,0,0,QUESTION ABOUT #lupus HEPATITIS VS AUTOIMMUNE HEPATITIS; AND WHAT TO TAKE TO REPLACE PLAQUENIL IF IT CAUSES EYE... http:// fb.me/7fG9kcOq7,,,#lupus,5.48879E+17,https://twitter.com/lupuscyclopedia/status/548878781860306944,,,
,12/27/2014 5:59,0,0,Does anyone take Mobic or Plaquenil ? I am and I have been having alot of issue with my stomach. To the point... http:// fb.me/3e5HDgmXL,,,,5.48637E+17,https://twitter.com/NeatPenny/status/548636724960968706,,,
,12/24/2014 23:50,0,0,Hi does any1 take prednisolone? Just doc put me on it tday,,,,,,,,
,12/24/2014 18:07,0,0,#wellbutrin : Inactive ingredints in plaquenil and wellbutrin => http:// onlinefinasteride.com/l/21014/in42,,,#wellbutrin,5.47733E+17,https://twitter.com/hairlossblogs/status/547732691295416320,,,
,12/24/2014 1:13,0,1,@Lupine_B and raynauds... Just got diagnosed 17th November so hoping plaquenil will do the trick... Glad to see you're off pred!,,@Lupine_B,,5.47478E+17,https://twitter.com/pinger_genguin/status/547477503456346112,,,
,12/24/2014 1:12,0,0,@Lupine_B I've just started on 400mg Plaquenil daily,,,,,,,,
,12/23/2014 6:25,0,0,Buy plaquenil no prescription online Preston Subdivision http:// bit.ly/13ybJLX,,,,5.47194E+17,https://twitter.com/kolyanguk/status/547193644172992512,,,
,12/23/2014 4:50,0,0,Plaquenil online no prescription McCarley http:// bit.ly/13xTpTd,,,,5.4717E+17,https://twitter.com/vera_ku_3199110/status/547169762930089987,,,
,12/22/2014 2:30,0,0,Plaquenil no prescription fast delivery http:// bit.ly/1sNKGCU,,,,5.46772E+17,https://twitter.com/dashka_ti_97517/status/546772183998267392,,,
,12/22/2014 1:05,0,0,Buy plaquenil online Chollas Creek http:// bit.ly/1raYwnj,,,,5.46751E+17,https://twitter.com/kolyanguk/status/546750779093426176,,,
,12/21/2014 22:31,0,0,Plaquenil where can i purchase medication selling overnight delivery in Wells Medicine… http:// goo.gl/fb/9dHdf9,,,,5.46712E+17,https://twitter.com/dynaxalaju/status/546712072524820481,,,
,12/21/2014 20:40,0,0,Plaquenil no prescription fast delivery http:// bit.ly/13oYgpv,,,,5.46684E+17,https://twitter.com/vera_ge_4328403/status/546684050174251008,,,
,12/21/2014 3:01,0,1,Photo: woahsospooky: Feeling pretty OK today,,,,,,,,
,12/21/2014 3:00,0,0,Plaquenil cheapest price Circle M http:// bit.ly/13oLJT6,,,,5.46417E+17,https://twitter.com/zhenja_dm_28562/status/546417288237551616,,,
,12/21/2014 0:46,0,0,#LupusStrong doctors gave me Vimovo x2 a day + my current 2x Plaquenil a day. I noticed a huge change in mobility... http:// fb.me/6Urxx6B2n,,,#LupusStrong,5.46384E+17,https://twitter.com/Dragons_Quest/status/546383553877917696,,,
,12/20/2014 23:51,0,0,Medication 101: Plaquenil /Hydroxychloroquine http:// fb.me/4230wUOtM,,,,5.4637E+17,https://twitter.com/pinger_genguin/status/546369907626360832,,,
,12/20/2014 23:48,0,0,Medication 101: Plaquenil /Hydroxychloroquine http:// wp.me/p2PuqX-KY,,,,5.46369E+17,https://twitter.com/pinger_genguin/status/546368969808957440,,,
,12/19/2014 19:50,0,0,@TS_00x plaquenil ..,,@TS_00x,,5.45947E+17,https://twitter.com/loving001/status/545946682413031425,,,
,12/19/2014 19:25,0,0,Plaquenil cheapest price Clear Lake City http:// bit.ly/1wTdqht,,,,5.4594E+17,https://twitter.com/vera_ku_3199110/status/545940377598177280,,,
,12/19/2014 18:30,2,2,Solzburg,,,,,,,,
,12/19/2014 9:14,0,0,So my medicine has went up from 32.00 to 45.00 tf? #LupusProblems expensive ass medicine #Plaquenil smh,,,#LupusProblems #Plaquenil,5.45787E+17,https://twitter.com/_xoxo_beauty/status/545786676274933761,,,
,12/19/2014 8:58,0,3,Wow. I've been gone for a while. How's everyone doing? Me? I'm 100% off prednisone!!!! Down to 50mg Imuran and 200mg Plaquenil . #lupus,,,#lupus,5.45783E+17,https://twitter.com/Lupine_B/status/545782786830106625,,,
,12/19/2014 0:09,0,1,Plaquenil works faster than steroids,,,,,,,,
,12/18/2014 9:43,0,1,I thought I liked #Plaquenil but I am in L.O.V.E. with #Sulfazine so far. I feel like a post-spinach Popeye rn. Hope it lasts! #arthritis,,,#Plaquenil #Sulfazine #arthritis,5.45432E+17,https://twitter.com/nijireiki/status/545431639518490625,,,
,12/18/2014 4:52,0,0,Soon to be my new friend along with Plaquenil . http:// fb.me/6TJAK7aUI,,,,5.45358E+17,https://twitter.com/needledreams/status/545358294773403649,,,
,12/18/2014 4:30,0,0,Plaquenil cheapest price Severna Gardens http:// bit.ly/1w0upul,,,,5.45353E+17,https://twitter.com/kejt_ku_1545354/status/545352854886940672,,,
,12/18/2014 1:40,0,0,@___Lilla___ yay for prednisone taper! On cellcept,,,,,,,,
,12/17/2014 20:54,0,1,its so depressing how reliant i am on plaquenil like ,,,,,,,,
,12/17/2014 20:50,0,0,Buy plaquenil online Keri http:// bit.ly/1DNgQIS,,,,5.45237E+17,https://twitter.com/inna_na_8862399/status/545237055757123584,,,
,12/17/2014 20:01,0,0,Last Thursday my rheumy decided to start me on Methotrexate and Plaquenil . I called today to the pharmacy to see... http:// fb.me/3TpgAnGs2,,,,5.45225E+17,https://twitter.com/needledreams/status/545224881856872449,,,
,12/17/2014 15:25,0,0,Plaquenil no prescription fast delivery http:// bit.ly/1vYnJgf,,,,5.45155E+17,https://twitter.com/kejt_ku_1545354/status/545155231060086784,,,
,12/17/2014 3:50,0,0,Buy plaquenil no prescription online Northpoint Mobile Home Park http:// bit.ly/1367nLM,,,,5.4498E+17,https://twitter.com/MaggieRainwater/status/544980345112629248,,,
,12/16/2014 22:25,0,0,Plaquenil cheapest price Berckman Hills http:// bit.ly/1342keN,,,,5.44899E+17,https://twitter.com/kolyanguk/status/544898572689633280,,,
,12/16/2014 20:55,0,0,Buy cheap plaquenil no prescription online West Ocean City http:// bit.ly/133rzOu,,,,5.44876E+17,https://twitter.com/JacquelineNavia/status/544875949331087361,,,
,12/16/2014 18:05,0,1,Can't do #Humira alone. Back on the #plaquenil again. Workin' on #gettinthemedmixright #spoonieproblems #AS #RA,,,#Humira #plaquenil #gettinthemedmixright #spoonieproblems #AS #RA,5.44833E+17,https://twitter.com/MelledMathie/status/544833278516404224,,,
